# index  number of sampling vertical levels i j
103 18 1365 121
# k value
1 1.55368
2 1.49969
3 1.37311
4 1.19887
5 1.03002
6 0.947707
9 0.959038
20 0.959718
30 0.952756
40 0.956897
50 0.955456
55 0.963657
60 0.952008
61 0.945836
62 0.973085
63 1.03393
64 1.19887
65 1.37311
# now the complete profile with fillled values
1 1.55368
2 1.49969
3 1.37311
4 1.19887
5 1.03002
6 0.947707
7 0.951484
8 0.955261
9 0.959038
10 0.959099
11 0.959161
12 0.959223
13 0.959285
14 0.959347
15 0.959409
16 0.959471
17 0.959532
18 0.959594
19 0.959656
20 0.959718
21 0.959022
22 0.958326
23 0.95763
24 0.956933
25 0.956237
26 0.955541
27 0.954845
28 0.954149
29 0.953452
30 0.952756
31 0.95317
32 0.953584
33 0.953999
34 0.954413
35 0.954827
36 0.955241
37 0.955655
38 0.956069
39 0.956483
40 0.956897
41 0.956753
42 0.956609
43 0.956465
44 0.956321
45 0.956177
46 0.956032
47 0.955888
48 0.955744
49 0.9556
50 0.955456
51 0.957096
52 0.958736
53 0.960376
54 0.962016
55 0.963657
56 0.961327
57 0.958997
58 0.956668
59 0.954338
60 0.952008
61 0.945836
62 0.973085
63 1.03393
64 1.19887
65 1.37311
