# index  number of sampling vertical levels i j
1899 18 667 2700
# k value
1 4.70265
2 4.53924
3 4.1561
4 3.62871
5 3.11763
6 2.8685
9 2.90279
20 2.90485
30 2.88378
40 2.89631
50 2.89195
55 2.91677
60 2.88152
61 2.86284
62 2.94531
63 3.12948
64 3.62871
65 4.1561
# now the complete profile with fillled values
1 4.70265
2 4.53924
3 4.1561
4 3.62871
5 3.11763
6 2.8685
7 2.87993
8 2.89136
9 2.90279
10 2.90298
11 2.90317
12 2.90335
13 2.90354
14 2.90373
15 2.90392
16 2.9041
17 2.90429
18 2.90448
19 2.90467
20 2.90485
21 2.90275
22 2.90064
23 2.89853
24 2.89642
25 2.89432
26 2.89221
27 2.8901
28 2.88799
29 2.88589
30 2.88378
31 2.88503
32 2.88629
33 2.88754
34 2.88879
35 2.89005
36 2.8913
37 2.89255
38 2.89381
39 2.89506
40 2.89631
41 2.89588
42 2.89544
43 2.89501
44 2.89457
45 2.89413
46 2.8937
47 2.89326
48 2.89282
49 2.89239
50 2.89195
51 2.89692
52 2.90188
53 2.90684
54 2.91181
55 2.91677
56 2.90972
57 2.90267
58 2.89562
59 2.88857
60 2.88152
61 2.86284
62 2.94531
63 3.12948
64 3.62871
65 4.1561
