# index  number of sampling vertical levels i j
1648 18 1826 2317
# k value
1 1.69631
2 1.63737
3 1.49916
4 1.30893
5 1.12457
6 1.03471
9 1.04708
20 1.04782
30 1.04022
40 1.04474
50 1.04317
55 1.05212
60 1.0394
61 1.03266
62 1.06241
63 1.12885
64 1.30893
65 1.49916
# now the complete profile with fillled values
1 1.69631
2 1.63737
3 1.49916
4 1.30893
5 1.12457
6 1.03471
7 1.03883
8 1.04295
9 1.04708
10 1.04715
11 1.04721
12 1.04728
13 1.04735
14 1.04742
15 1.04748
16 1.04755
17 1.04762
18 1.04769
19 1.04775
20 1.04782
21 1.04706
22 1.0463
23 1.04554
24 1.04478
25 1.04402
26 1.04326
27 1.0425
28 1.04174
29 1.04098
30 1.04022
31 1.04067
32 1.04112
33 1.04158
34 1.04203
35 1.04248
36 1.04293
37 1.04338
38 1.04384
39 1.04429
40 1.04474
41 1.04458
42 1.04443
43 1.04427
44 1.04411
45 1.04395
46 1.0438
47 1.04364
48 1.04348
49 1.04332
50 1.04317
51 1.04496
52 1.04675
53 1.04854
54 1.05033
55 1.05212
56 1.04958
57 1.04703
58 1.04449
59 1.04195
60 1.0394
61 1.03266
62 1.06241
63 1.12885
64 1.30893
65 1.49916
