# index  number of sampling vertical levels i j
207 18 2880 224
# k value
1 1.60841
2 1.55252
3 1.42148
4 1.2411
5 1.0663
6 0.981089
9 0.992819
20 0.993523
30 0.986316
40 0.990603
50 0.989111
55 0.997601
60 0.985542
61 0.979153
62 1.00736
63 1.07035
64 1.2411
65 1.42148
# now the complete profile with fillled values
1 1.60841
2 1.55252
3 1.42148
4 1.2411
5 1.0663
6 0.981089
7 0.984999
8 0.988909
9 0.992819
10 0.992883
11 0.992947
12 0.993011
13 0.993075
14 0.993139
15 0.993203
16 0.993267
17 0.993331
18 0.993395
19 0.993459
20 0.993523
21 0.992803
22 0.992082
23 0.991361
24 0.99064
25 0.98992
26 0.989199
27 0.988478
28 0.987758
29 0.987037
30 0.986316
31 0.986745
32 0.987174
33 0.987602
34 0.988031
35 0.98846
36 0.988888
37 0.989317
38 0.989746
39 0.990175
40 0.990603
41 0.990454
42 0.990305
43 0.990155
44 0.990006
45 0.989857
46 0.989708
47 0.989559
48 0.989409
49 0.98926
50 0.989111
51 0.990809
52 0.992507
53 0.994205
54 0.995903
55 0.997601
56 0.995189
57 0.992777
58 0.990365
59 0.987954
60 0.985542
61 0.979153
62 1.00736
63 1.07035
64 1.2411
65 1.42148
