# index  number of sampling vertical levels i j
373 18 1924 505
# k value
1 1.72636
2 1.66637
3 1.52572
4 1.33211
5 1.14449
6 1.05304
9 1.06563
20 1.06638
30 1.05865
40 1.06325
50 1.06165
55 1.07076
60 1.05782
61 1.05096
62 1.08123
63 1.14884
64 1.33211
65 1.52572
# now the complete profile with fillled values
1 1.72636
2 1.66637
3 1.52572
4 1.33211
5 1.14449
6 1.05304
7 1.05723
8 1.06143
9 1.06563
10 1.06569
11 1.06576
12 1.06583
13 1.0659
14 1.06597
15 1.06604
16 1.06611
17 1.06618
18 1.06624
19 1.06631
20 1.06638
21 1.06561
22 1.06483
23 1.06406
24 1.06329
25 1.06251
26 1.06174
27 1.06097
28 1.06019
29 1.05942
30 1.05865
31 1.05911
32 1.05957
33 1.06003
34 1.06049
35 1.06095
36 1.06141
37 1.06187
38 1.06233
39 1.06279
40 1.06325
41 1.06309
42 1.06293
43 1.06277
44 1.06261
45 1.06245
46 1.06229
47 1.06213
48 1.06197
49 1.06181
50 1.06165
51 1.06347
52 1.06529
53 1.06711
54 1.06894
55 1.07076
56 1.06817
57 1.06558
58 1.06299
59 1.0604
60 1.05782
61 1.05096
62 1.08123
63 1.14884
64 1.33211
65 1.52572
