# index  number of sampling vertical levels i j
1883 18 3203 2700
# k value
1 4.676
2 4.5135
3 4.13254
4 3.60814
5 3.09996
6 2.85224
9 2.88634
20 2.88839
30 2.86743
40 2.8799
50 2.87556
55 2.90024
60 2.86518
61 2.84661
62 2.92861
63 3.11174
64 3.60814
65 4.13254
# now the complete profile with fillled values
1 4.676
2 4.5135
3 4.13254
4 3.60814
5 3.09996
6 2.85224
7 2.8636
8 2.87497
9 2.88634
10 2.88652
11 2.88671
12 2.8869
13 2.88708
14 2.88727
15 2.88745
16 2.88764
17 2.88783
18 2.88801
19 2.8882
20 2.88839
21 2.88629
22 2.8842
23 2.8821
24 2.88
25 2.87791
26 2.87581
27 2.87372
28 2.87162
29 2.86953
30 2.86743
31 2.86868
32 2.86993
33 2.87117
34 2.87242
35 2.87366
36 2.87491
37 2.87616
38 2.8774
39 2.87865
40 2.8799
41 2.87946
42 2.87903
43 2.87859
44 2.87816
45 2.87773
46 2.87729
47 2.87686
48 2.87643
49 2.87599
50 2.87556
51 2.88049
52 2.88543
53 2.89037
54 2.8953
55 2.90024
56 2.89323
57 2.88622
58 2.8792
59 2.87219
60 2.86518
61 2.84661
62 2.92861
63 3.11174
64 3.60814
65 4.13254
