# index  number of sampling vertical levels i j
612 18 3816 736
# k value
1 1.85733
2 1.79279
3 1.64147
4 1.43317
5 1.23132
6 1.13292
9 1.14647
20 1.14728
30 1.13896
40 1.14391
50 1.14219
55 1.15199
60 1.13806
61 1.13069
62 1.16326
63 1.236
64 1.43317
65 1.64147
# now the complete profile with fillled values
1 1.85733
2 1.79279
3 1.64147
4 1.43317
5 1.23132
6 1.13292
7 1.13744
8 1.14195
9 1.14647
10 1.14654
11 1.14662
12 1.14669
13 1.14676
14 1.14684
15 1.14691
16 1.14699
17 1.14706
18 1.14713
19 1.14721
20 1.14728
21 1.14645
22 1.14562
23 1.14478
24 1.14395
25 1.14312
26 1.14229
27 1.14146
28 1.14062
29 1.13979
30 1.13896
31 1.13945
32 1.13995
33 1.14044
34 1.14094
35 1.14143
36 1.14193
37 1.14242
38 1.14292
39 1.14341
40 1.14391
41 1.14374
42 1.14356
43 1.14339
44 1.14322
45 1.14305
46 1.14288
47 1.1427
48 1.14253
49 1.14236
50 1.14219
51 1.14415
52 1.14611
53 1.14807
54 1.15003
55 1.15199
56 1.1492
57 1.14642
58 1.14363
59 1.14085
60 1.13806
61 1.13069
62 1.16326
63 1.236
64 1.43317
65 1.64147
