# index  number of sampling vertical levels i j
1280 18 216 1883
# k value
1 1.86396
2 1.79919
3 1.64733
4 1.43829
5 1.23572
6 1.13697
9 1.15056
20 1.15138
30 1.14303
40 1.14799
50 1.14626
55 1.1561
60 1.14213
61 1.13472
62 1.16741
63 1.24041
64 1.43829
65 1.64733
# now the complete profile with fillled values
1 1.86396
2 1.79919
3 1.64733
4 1.43829
5 1.23572
6 1.13697
7 1.1415
8 1.14603
9 1.15056
10 1.15064
11 1.15071
12 1.15078
13 1.15086
14 1.15093
15 1.15101
16 1.15108
17 1.15115
18 1.15123
19 1.1513
20 1.15138
21 1.15054
22 1.14971
23 1.14887
24 1.14804
25 1.1472
26 1.14637
27 1.14553
28 1.1447
29 1.14386
30 1.14303
31 1.14352
32 1.14402
33 1.14452
34 1.14501
35 1.14551
36 1.14601
37 1.1465
38 1.147
39 1.1475
40 1.14799
41 1.14782
42 1.14765
43 1.14747
44 1.1473
45 1.14713
46 1.14696
47 1.14678
48 1.14661
49 1.14644
50 1.14626
51 1.14823
52 1.1502
53 1.15217
54 1.15413
55 1.1561
56 1.15331
57 1.15051
58 1.14772
59 1.14492
60 1.14213
61 1.13472
62 1.16741
63 1.24041
64 1.43829
65 1.64733
