# index  number of sampling vertical levels i j
1838 18 3130 2629
# k value
1 1.56191
2 1.50763
3 1.38038
4 1.20521
5 1.03547
6 0.952722
9 0.964112
20 0.964797
30 0.957798
40 0.961961
50 0.960512
55 0.968756
60 0.957046
61 0.950841
62 0.978234
63 1.0394
64 1.20521
65 1.38038
# now the complete profile with fillled values
1 1.56191
2 1.50763
3 1.38038
4 1.20521
5 1.03547
6 0.952722
7 0.956519
8 0.960316
9 0.964112
10 0.964175
11 0.964237
12 0.964299
13 0.964361
14 0.964423
15 0.964486
16 0.964548
17 0.96461
18 0.964672
19 0.964734
20 0.964797
21 0.964097
22 0.963397
23 0.962697
24 0.961997
25 0.961297
26 0.960597
27 0.959898
28 0.959198
29 0.958498
30 0.957798
31 0.958214
32 0.958631
33 0.959047
34 0.959463
35 0.959879
36 0.960296
37 0.960712
38 0.961128
39 0.961545
40 0.961961
41 0.961816
42 0.961671
43 0.961526
44 0.961381
45 0.961236
46 0.961091
47 0.960946
48 0.960802
49 0.960657
50 0.960512
51 0.962161
52 0.963809
53 0.965458
54 0.967107
55 0.968756
56 0.966414
57 0.964072
58 0.96173
59 0.959388
60 0.957046
61 0.950841
62 0.978234
63 1.0394
64 1.20521
65 1.38038
