# index  number of sampling vertical levels i j
264 18 1 191
# k value
1 3.28221
2 3.16815
3 2.90074
4 2.53265
5 2.17595
6 2.00206
9 2.026
20 2.02744
30 2.01273
40 2.02148
50 2.01843
55 2.03576
60 2.01115
61 1.99811
62 2.05567
63 2.18422
64 2.53265
65 2.90074
# now the complete profile with fillled values
1 3.28221
2 3.16815
3 2.90074
4 2.53265
5 2.17595
6 2.00206
7 2.01004
8 2.01802
9 2.026
10 2.02613
11 2.02626
12 2.02639
13 2.02652
14 2.02665
15 2.02678
16 2.02691
17 2.02704
18 2.02718
19 2.02731
20 2.02744
21 2.02597
22 2.0245
23 2.02302
24 2.02155
25 2.02008
26 2.01861
27 2.01714
28 2.01567
29 2.0142
30 2.01273
31 2.0136
32 2.01448
33 2.01535
34 2.01623
35 2.0171
36 2.01798
37 2.01885
38 2.01973
39 2.0206
40 2.02148
41 2.02117
42 2.02087
43 2.02056
44 2.02026
45 2.01996
46 2.01965
47 2.01935
48 2.01904
49 2.01874
50 2.01843
51 2.0219
52 2.02536
53 2.02883
54 2.03229
55 2.03576
56 2.03084
57 2.02591
58 2.02099
59 2.01607
60 2.01115
61 1.99811
62 2.05567
63 2.18422
64 2.53265
65 2.90074
