# index  number of sampling vertical levels i j
412 18 1421 558
# k value
1 1.77207
2 1.71049
3 1.56612
4 1.36738
5 1.1748
6 1.08092
9 1.09384
20 1.09462
30 1.08668
40 1.0914
50 1.08975
55 1.09911
60 1.08582
61 1.07878
62 1.10986
63 1.17926
64 1.36738
65 1.56612
# now the complete profile with fillled values
1 1.77207
2 1.71049
3 1.56612
4 1.36738
5 1.1748
6 1.08092
7 1.08522
8 1.08953
9 1.09384
10 1.09391
11 1.09398
12 1.09405
13 1.09412
14 1.09419
15 1.09426
16 1.09433
17 1.0944
18 1.09448
19 1.09455
20 1.09462
21 1.09382
22 1.09303
23 1.09223
24 1.09144
25 1.09065
26 1.08985
27 1.08906
28 1.08826
29 1.08747
30 1.08668
31 1.08715
32 1.08762
33 1.08809
34 1.08857
35 1.08904
36 1.08951
37 1.08998
38 1.09045
39 1.09093
40 1.0914
41 1.09123
42 1.09107
43 1.09091
44 1.09074
45 1.09058
46 1.09041
47 1.09025
48 1.09008
49 1.08992
50 1.08975
51 1.09163
52 1.0935
53 1.09537
54 1.09724
55 1.09911
56 1.09645
57 1.09379
58 1.09114
59 1.08848
60 1.08582
61 1.07878
62 1.10986
63 1.17926
64 1.36738
65 1.56612
