# index  number of sampling vertical levels i j
1769 18 803 2566
# k value
1 1.60458
2 1.54882
3 1.41809
4 1.23814
5 1.06376
6 0.978752
9 0.990454
20 0.991157
30 0.983967
40 0.988244
50 0.986755
55 0.995224
60 0.983194
61 0.97682
62 1.00496
63 1.0678
64 1.23814
65 1.41809
# now the complete profile with fillled values
1 1.60458
2 1.54882
3 1.41809
4 1.23814
5 1.06376
6 0.978752
7 0.982653
8 0.986553
9 0.990454
10 0.990518
11 0.990582
12 0.990646
13 0.99071
14 0.990773
15 0.990837
16 0.990901
17 0.990965
18 0.991029
19 0.991093
20 0.991157
21 0.990438
22 0.989719
23 0.989
24 0.988281
25 0.987562
26 0.986843
27 0.986124
28 0.985405
29 0.984686
30 0.983967
31 0.984395
32 0.984822
33 0.98525
34 0.985678
35 0.986105
36 0.986533
37 0.986961
38 0.987388
39 0.987816
40 0.988244
41 0.988095
42 0.987946
43 0.987797
44 0.987648
45 0.987499
46 0.98735
47 0.987201
48 0.987053
49 0.986904
50 0.986755
51 0.988449
52 0.990143
53 0.991837
54 0.99353
55 0.995224
56 0.992818
57 0.990412
58 0.988006
59 0.9856
60 0.983194
61 0.97682
62 1.00496
63 1.0678
64 1.23814
65 1.41809
