# index  number of sampling vertical levels i j
1863 18 1372 2639
# k value
1 1.53506
2 1.48171
3 1.35665
4 1.1845
5 1.01767
6 0.936344
9 0.947539
20 0.948211
30 0.941333
40 0.945424
50 0.944
55 0.952103
60 0.940594
61 0.934496
62 0.961417
63 1.02154
64 1.1845
65 1.35665
# now the complete profile with fillled values
1 1.53506
2 1.48171
3 1.35665
4 1.1845
5 1.01767
6 0.936344
7 0.940075
8 0.943807
9 0.947539
10 0.9476
11 0.947661
12 0.947722
13 0.947783
14 0.947844
15 0.947906
16 0.947967
17 0.948028
18 0.948089
19 0.94815
20 0.948211
21 0.947523
22 0.946836
23 0.946148
24 0.94546
25 0.944772
26 0.944084
27 0.943396
28 0.942708
29 0.942021
30 0.941333
31 0.941742
32 0.942151
33 0.94256
34 0.942969
35 0.943379
36 0.943788
37 0.944197
38 0.944606
39 0.945015
40 0.945424
41 0.945282
42 0.945139
43 0.944997
44 0.944855
45 0.944712
46 0.94457
47 0.944427
48 0.944285
49 0.944142
50 0.944
51 0.94562
52 0.947241
53 0.948862
54 0.950482
55 0.952103
56 0.949801
57 0.947499
58 0.945197
59 0.942895
60 0.940594
61 0.934496
62 0.961417
63 1.02154
64 1.1845
65 1.35665
