# index  number of sampling vertical levels i j
1911 18 1745 2682
# k value
1 1.49363
2 1.44173
3 1.32004
4 1.15253
5 0.990205
6 0.911076
9 0.921969
20 0.922623
30 0.915931
40 0.919912
50 0.918526
55 0.92641
60 0.915211
61 0.909278
62 0.935473
63 0.993969
64 1.15253
65 1.32004
# now the complete profile with fillled values
1 1.49363
2 1.44173
3 1.32004
4 1.15253
5 0.990205
6 0.911076
7 0.914707
8 0.918338
9 0.921969
10 0.922029
11 0.922088
12 0.922148
13 0.922207
14 0.922266
15 0.922326
16 0.922385
17 0.922445
18 0.922504
19 0.922564
20 0.922623
21 0.921954
22 0.921285
23 0.920616
24 0.919946
25 0.919277
26 0.918608
27 0.917938
28 0.917269
29 0.9166
30 0.915931
31 0.916329
32 0.916727
33 0.917125
34 0.917523
35 0.917921
36 0.918319
37 0.918717
38 0.919115
39 0.919514
40 0.919912
41 0.919773
42 0.919634
43 0.919496
44 0.919357
45 0.919219
46 0.91908
47 0.918942
48 0.918803
49 0.918664
50 0.918526
51 0.920103
52 0.921679
53 0.923256
54 0.924833
55 0.92641
56 0.92417
57 0.92193
58 0.919691
59 0.917451
60 0.915211
61 0.909278
62 0.935473
63 0.993969
64 1.15253
65 1.32004
