# index  number of sampling vertical levels i j
1824 18 1832 2560
# k value
1 1.55001
2 1.49615
3 1.36987
4 1.19604
5 1.02758
6 0.945467
9 0.956771
20 0.95745
30 0.950505
40 0.954636
50 0.953198
55 0.961379
60 0.949758
61 0.943601
62 0.970785
63 1.03149
64 1.19604
65 1.36987
# now the complete profile with fillled values
1 1.55001
2 1.49615
3 1.36987
4 1.19604
5 1.02758
6 0.945467
7 0.949235
8 0.953003
9 0.956771
10 0.956833
11 0.956894
12 0.956956
13 0.957018
14 0.95708
15 0.957141
16 0.957203
17 0.957265
18 0.957326
19 0.957388
20 0.95745
21 0.956755
22 0.956061
23 0.955366
24 0.954672
25 0.953977
26 0.953283
27 0.952588
28 0.951894
29 0.951199
30 0.950505
31 0.950918
32 0.951331
33 0.951744
34 0.952157
35 0.95257
36 0.952983
37 0.953396
38 0.95381
39 0.954223
40 0.954636
41 0.954492
42 0.954348
43 0.954204
44 0.954061
45 0.953917
46 0.953773
47 0.953629
48 0.953485
49 0.953341
50 0.953198
51 0.954834
52 0.95647
53 0.958107
54 0.959743
55 0.961379
56 0.959055
57 0.956731
58 0.954407
59 0.952082
60 0.949758
61 0.943601
62 0.970785
63 1.03149
64 1.19604
65 1.36987
