# index  number of sampling vertical levels i j
1826 18 2021 2560
# k value
1 1.56509
2 1.5107
3 1.38319
4 1.20767
5 1.03758
6 0.954663
9 0.966078
20 0.966763
30 0.95975
40 0.963922
50 0.962469
55 0.970731
60 0.958997
61 0.952779
62 0.980228
63 1.04152
64 1.20767
65 1.38319
# now the complete profile with fillled values
1 1.56509
2 1.5107
3 1.38319
4 1.20767
5 1.03758
6 0.954663
7 0.958468
8 0.962273
9 0.966078
10 0.96614
11 0.966202
12 0.966264
13 0.966327
14 0.966389
15 0.966451
16 0.966514
17 0.966576
18 0.966638
19 0.966701
20 0.966763
21 0.966062
22 0.96536
23 0.964659
24 0.963958
25 0.963257
26 0.962555
27 0.961854
28 0.961153
29 0.960451
30 0.95975
31 0.960167
32 0.960584
33 0.961002
34 0.961419
35 0.961836
36 0.962253
37 0.96267
38 0.963087
39 0.963504
40 0.963922
41 0.963776
42 0.963631
43 0.963486
44 0.963341
45 0.963196
46 0.96305
47 0.962905
48 0.96276
49 0.962615
50 0.962469
51 0.964122
52 0.965774
53 0.967426
54 0.969078
55 0.970731
56 0.968384
57 0.966037
58 0.96369
59 0.961343
60 0.958997
61 0.952779
62 0.980228
63 1.04152
64 1.20767
65 1.38319
