# index  number of sampling vertical levels i j
768 18 1817 1066
# k value
1 1.87643
2 1.81123
3 1.65835
4 1.44791
5 1.24398
6 1.14458
9 1.15826
20 1.15908
30 1.15067
40 1.15568
50 1.15393
55 1.16384
60 1.14977
61 1.14232
62 1.17523
63 1.24871
64 1.44791
65 1.65835
# now the complete profile with fillled values
1 1.87643
2 1.81123
3 1.65835
4 1.44791
5 1.24398
6 1.14458
7 1.14914
8 1.1537
9 1.15826
10 1.15834
11 1.15841
12 1.15848
13 1.15856
14 1.15863
15 1.15871
16 1.15878
17 1.15886
18 1.15893
19 1.15901
20 1.15908
21 1.15824
22 1.1574
23 1.15656
24 1.15572
25 1.15488
26 1.15404
27 1.1532
28 1.15236
29 1.15152
30 1.15067
31 1.15117
32 1.15167
33 1.15217
34 1.15267
35 1.15317
36 1.15368
37 1.15418
38 1.15468
39 1.15518
40 1.15568
41 1.1555
42 1.15533
43 1.15515
44 1.15498
45 1.15481
46 1.15463
47 1.15446
48 1.15428
49 1.15411
50 1.15393
51 1.15592
52 1.1579
53 1.15988
54 1.16186
55 1.16384
56 1.16103
57 1.15821
58 1.1554
59 1.15258
60 1.14977
61 1.14232
62 1.17523
63 1.24871
64 1.44791
65 1.65835
