# index  number of sampling vertical levels i j
1568 18 2621 2207
# k value
1 1.72762
2 1.66759
3 1.52684
4 1.33309
5 1.14533
6 1.05381
9 1.06641
20 1.06716
30 1.05942
40 1.06403
50 1.06242
55 1.07154
60 1.05859
61 1.05173
62 1.08202
63 1.14968
64 1.33309
65 1.52684
# now the complete profile with fillled values
1 1.72762
2 1.66759
3 1.52684
4 1.33309
5 1.14533
6 1.05381
7 1.05801
8 1.06221
9 1.06641
10 1.06647
11 1.06654
12 1.06661
13 1.06668
14 1.06675
15 1.06682
16 1.06689
17 1.06696
18 1.06702
19 1.06709
20 1.06716
21 1.06639
22 1.06561
23 1.06484
24 1.06407
25 1.06329
26 1.06252
27 1.06174
28 1.06097
29 1.06019
30 1.05942
31 1.05988
32 1.06034
33 1.0608
34 1.06126
35 1.06172
36 1.06218
37 1.06264
38 1.0631
39 1.06357
40 1.06403
41 1.06387
42 1.0637
43 1.06354
44 1.06338
45 1.06322
46 1.06306
47 1.0629
48 1.06274
49 1.06258
50 1.06242
51 1.06425
52 1.06607
53 1.06789
54 1.06972
55 1.07154
56 1.06895
57 1.06636
58 1.06377
59 1.06118
60 1.05859
61 1.05173
62 1.08202
63 1.14968
64 1.33309
65 1.52684
