# index  number of sampling vertical levels i j
1013 18 1 1464
# k value
1 10.5563
2 10.1895
3 9.32944
4 8.14559
5 6.99833
6 6.43909
9 6.51607
20 6.5207
30 6.47339
40 6.50153
50 6.49174
55 6.54746
60 6.46831
61 6.42638
62 6.61151
63 7.02493
64 8.14559
65 9.32944
# now the complete profile with fillled values
1 10.5563
2 10.1895
3 9.32944
4 8.14559
5 6.99833
6 6.43909
7 6.46475
8 6.49041
9 6.51607
10 6.51649
11 6.51691
12 6.51733
13 6.51775
14 6.51817
15 6.51859
16 6.51901
17 6.51944
18 6.51986
19 6.52028
20 6.5207
21 6.51597
22 6.51124
23 6.50651
24 6.50178
25 6.49705
26 6.49232
27 6.48759
28 6.48286
29 6.47813
30 6.47339
31 6.47621
32 6.47902
33 6.48184
34 6.48465
35 6.48746
36 6.49028
37 6.49309
38 6.4959
39 6.49872
40 6.50153
41 6.50055
42 6.49957
43 6.49859
44 6.49761
45 6.49663
46 6.49565
47 6.49467
48 6.4937
49 6.49272
50 6.49174
51 6.50288
52 6.51402
53 6.52517
54 6.53631
55 6.54746
56 6.53163
57 6.5158
58 6.49997
59 6.48414
60 6.46831
61 6.42638
62 6.61151
63 7.02493
64 8.14559
65 9.32944
