# index  number of sampling vertical levels i j
313 18 385 344
# k value
1 1.70891
2 1.64952
3 1.51029
4 1.31865
5 1.13292
6 1.04239
9 1.05485
20 1.0556
30 1.04794
40 1.0525
50 1.05091
55 1.05993
60 1.04712
61 1.04033
62 1.0703
63 1.13723
64 1.31865
65 1.51029
# now the complete profile with fillled values
1 1.70891
2 1.64952
3 1.51029
4 1.31865
5 1.13292
6 1.04239
7 1.04654
8 1.0507
9 1.05485
10 1.05492
11 1.05499
12 1.05506
13 1.05512
14 1.05519
15 1.05526
16 1.05533
17 1.0554
18 1.05546
19 1.05553
20 1.0556
21 1.05483
22 1.05407
23 1.0533
24 1.05254
25 1.05177
26 1.05101
27 1.05024
28 1.04947
29 1.04871
30 1.04794
31 1.0484
32 1.04885
33 1.04931
34 1.04976
35 1.05022
36 1.05068
37 1.05113
38 1.05159
39 1.05204
40 1.0525
41 1.05234
42 1.05218
43 1.05202
44 1.05186
45 1.05171
46 1.05155
47 1.05139
48 1.05123
49 1.05107
50 1.05091
51 1.05272
52 1.05452
53 1.05632
54 1.05813
55 1.05993
56 1.05737
57 1.05481
58 1.05225
59 1.04968
60 1.04712
61 1.04033
62 1.0703
63 1.13723
64 1.31865
65 1.51029
