# index  number of sampling vertical levels i j
36 18 3280 1
# k value
1 4.42831
2 4.27442
3 3.91364
4 3.41702
5 2.93575
6 2.70115
9 2.73345
20 2.73539
30 2.71555
40 2.72735
50 2.72324
55 2.74661
60 2.71341
61 2.69582
62 2.77349
63 2.94691
64 3.41702
65 3.91364
# now the complete profile with fillled values
1 4.42831
2 4.27442
3 3.91364
4 3.41702
5 2.93575
6 2.70115
7 2.71192
8 2.72268
9 2.73345
10 2.73362
11 2.7338
12 2.73398
13 2.73415
14 2.73433
15 2.73451
16 2.73468
17 2.73486
18 2.73504
19 2.73521
20 2.73539
21 2.7334
22 2.73142
23 2.72944
24 2.72745
25 2.72547
26 2.72348
27 2.7215
28 2.71951
29 2.71753
30 2.71555
31 2.71673
32 2.71791
33 2.71909
34 2.72027
35 2.72145
36 2.72263
37 2.72381
38 2.72499
39 2.72617
40 2.72735
41 2.72694
42 2.72653
43 2.72612
44 2.7257
45 2.72529
46 2.72488
47 2.72447
48 2.72406
49 2.72365
50 2.72324
51 2.72791
52 2.73259
53 2.73726
54 2.74194
55 2.74661
56 2.73997
57 2.73333
58 2.72669
59 2.72005
60 2.71341
61 2.69582
62 2.77349
63 2.94691
64 3.41702
65 3.91364
