# index  number of sampling vertical levels i j
1901 18 843 2700
# k value
1 3.4806
2 3.35965
3 3.07607
4 2.68574
5 2.30747
6 2.12307
9 2.14846
20 2.14998
30 2.13439
40 2.14366
50 2.14043
55 2.15881
60 2.13271
61 2.11888
62 2.17993
63 2.31624
64 2.68574
65 3.07607
# now the complete profile with fillled values
1 3.4806
2 3.35965
3 3.07607
4 2.68574
5 2.30747
6 2.12307
7 2.13154
8 2.14
9 2.14846
10 2.1486
11 2.14874
12 2.14887
13 2.14901
14 2.14915
15 2.14929
16 2.14943
17 2.14957
18 2.14971
19 2.14984
20 2.14998
21 2.14842
22 2.14686
23 2.1453
24 2.14374
25 2.14218
26 2.14063
27 2.13907
28 2.13751
29 2.13595
30 2.13439
31 2.13531
32 2.13624
33 2.13717
34 2.1381
35 2.13903
36 2.13995
37 2.14088
38 2.14181
39 2.14274
40 2.14366
41 2.14334
42 2.14302
43 2.1427
44 2.14237
45 2.14205
46 2.14173
47 2.1414
48 2.14108
49 2.14076
50 2.14043
51 2.14411
52 2.14778
53 2.15146
54 2.15513
55 2.15881
56 2.15359
57 2.14837
58 2.14315
59 2.13793
60 2.13271
61 2.11888
62 2.17993
63 2.31624
64 2.68574
65 3.07607
