# index  number of sampling vertical levels i j
1431 18 2127 2008
# k value
1 1.82136
2 1.75806
3 1.60967
4 1.40541
5 1.20747
6 1.11098
9 1.12426
20 1.12506
30 1.1169
40 1.12175
50 1.12006
55 1.12968
60 1.11602
61 1.10879
62 1.14073
63 1.21206
64 1.40541
65 1.60967
# now the complete profile with fillled values
1 1.82136
2 1.75806
3 1.60967
4 1.40541
5 1.20747
6 1.11098
7 1.11541
8 1.11983
9 1.12426
10 1.12434
11 1.12441
12 1.12448
13 1.12455
14 1.12463
15 1.1247
16 1.12477
17 1.12484
18 1.12492
19 1.12499
20 1.12506
21 1.12424
22 1.12343
23 1.12261
24 1.1218
25 1.12098
26 1.12016
27 1.11935
28 1.11853
29 1.11772
30 1.1169
31 1.11738
32 1.11787
33 1.11836
34 1.11884
35 1.11933
36 1.11981
37 1.1203
38 1.12078
39 1.12127
40 1.12175
41 1.12158
42 1.12142
43 1.12125
44 1.12108
45 1.12091
46 1.12074
47 1.12057
48 1.1204
49 1.12023
50 1.12006
51 1.12199
52 1.12391
53 1.12583
54 1.12775
55 1.12968
56 1.12695
57 1.12422
58 1.12148
59 1.11875
60 1.11602
61 1.10879
62 1.14073
63 1.21206
64 1.40541
65 1.60967
