# index  number of sampling vertical levels i j
409 18 1123 544
# k value
1 1.74964
2 1.68884
3 1.54629
4 1.35008
5 1.15993
6 1.06723
9 1.07999
20 1.08076
30 1.07292
40 1.07758
50 1.07596
55 1.0852
60 1.07208
61 1.06513
62 1.09581
63 1.16433
64 1.35008
65 1.54629
# now the complete profile with fillled values
1 1.74964
2 1.68884
3 1.54629
4 1.35008
5 1.15993
6 1.06723
7 1.07149
8 1.07574
9 1.07999
10 1.08006
11 1.08013
12 1.0802
13 1.08027
14 1.08034
15 1.08041
16 1.08048
17 1.08055
18 1.08062
19 1.08069
20 1.08076
21 1.07998
22 1.07919
23 1.07841
24 1.07762
25 1.07684
26 1.07606
27 1.07527
28 1.07449
29 1.0737
30 1.07292
31 1.07339
32 1.07385
33 1.07432
34 1.07479
35 1.07525
36 1.07572
37 1.07619
38 1.07665
39 1.07712
40 1.07758
41 1.07742
42 1.07726
43 1.0771
44 1.07694
45 1.07677
46 1.07661
47 1.07645
48 1.07629
49 1.07612
50 1.07596
51 1.07781
52 1.07966
53 1.0815
54 1.08335
55 1.0852
56 1.08257
57 1.07995
58 1.07733
59 1.0747
60 1.07208
61 1.06513
62 1.09581
63 1.16433
64 1.35008
65 1.54629
