# index  number of sampling vertical levels i j
1683 18 963 2421
# k value
1 1.67959
2 1.62122
3 1.48438
4 1.29602
5 1.11348
6 1.0245
9 1.03675
20 1.03749
30 1.02996
40 1.03444
50 1.03288
55 1.04175
60 1.02915
61 1.02248
62 1.05194
63 1.11772
64 1.29602
65 1.48438
# now the complete profile with fillled values
1 1.67959
2 1.62122
3 1.48438
4 1.29602
5 1.11348
6 1.0245
7 1.02859
8 1.03267
9 1.03675
10 1.03682
11 1.03689
12 1.03695
13 1.03702
14 1.03709
15 1.03715
16 1.03722
17 1.03729
18 1.03736
19 1.03742
20 1.03749
21 1.03674
22 1.03598
23 1.03523
24 1.03448
25 1.03373
26 1.03297
27 1.03222
28 1.03147
29 1.03072
30 1.02996
31 1.03041
32 1.03086
33 1.03131
34 1.03175
35 1.0322
36 1.03265
37 1.0331
38 1.03354
39 1.03399
40 1.03444
41 1.03428
42 1.03413
43 1.03397
44 1.03382
45 1.03366
46 1.0335
47 1.03335
48 1.03319
49 1.03304
50 1.03288
51 1.03465
52 1.03643
53 1.0382
54 1.03997
55 1.04175
56 1.03923
57 1.03671
58 1.03419
59 1.03167
60 1.02915
61 1.02248
62 1.05194
63 1.11772
64 1.29602
65 1.48438
