# index  number of sampling vertical levels i j
526 18 3950 567
# k value
1 3.53428
2 3.41147
3 3.12352
4 2.72716
5 2.34306
6 2.15582
9 2.1816
20 2.18314
30 2.16731
40 2.17673
50 2.17345
55 2.1921
60 2.16561
61 2.15157
62 2.21355
63 2.35196
64 2.72716
65 3.12352
# now the complete profile with fillled values
1 3.53428
2 3.41147
3 3.12352
4 2.72716
5 2.34306
6 2.15582
7 2.16441
8 2.173
9 2.1816
10 2.18174
11 2.18188
12 2.18202
13 2.18216
14 2.1823
15 2.18244
16 2.18258
17 2.18272
18 2.18286
19 2.183
20 2.18314
21 2.18156
22 2.17998
23 2.17839
24 2.17681
25 2.17523
26 2.17364
27 2.17206
28 2.17047
29 2.16889
30 2.16731
31 2.16825
32 2.16919
33 2.17013
34 2.17107
35 2.17202
36 2.17296
37 2.1739
38 2.17484
39 2.17579
40 2.17673
41 2.1764
42 2.17607
43 2.17574
44 2.17542
45 2.17509
46 2.17476
47 2.17443
48 2.1741
49 2.17378
50 2.17345
51 2.17718
52 2.18091
53 2.18464
54 2.18837
55 2.1921
56 2.1868
57 2.1815
58 2.1762
59 2.1709
60 2.16561
61 2.15157
62 2.21355
63 2.35196
64 2.72716
65 3.12352
