# index  number of sampling vertical levels i j
212 18 3338 173
# k value
1 1.61628
2 1.56011
3 1.42843
4 1.24717
5 1.07152
6 0.985888
9 0.997676
20 0.998384
30 0.991142
40 0.995449
50 0.99395
55 1.00248
60 0.990363
61 0.983943
62 1.01229
63 1.07559
64 1.24717
65 1.42843
# now the complete profile with fillled values
1 1.61628
2 1.56011
3 1.42843
4 1.24717
5 1.07152
6 0.985888
7 0.989818
8 0.993747
9 0.997676
10 0.99774
11 0.997805
12 0.997869
13 0.997933
14 0.997998
15 0.998062
16 0.998126
17 0.998191
18 0.998255
19 0.998319
20 0.998384
21 0.99766
22 0.996935
23 0.996211
24 0.995487
25 0.994763
26 0.994038
27 0.993314
28 0.99259
29 0.991866
30 0.991142
31 0.991572
32 0.992003
33 0.992434
34 0.992865
35 0.993295
36 0.993726
37 0.994157
38 0.994588
39 0.995019
40 0.995449
41 0.9953
42 0.99515
43 0.995
44 0.99485
45 0.9947
46 0.99455
47 0.9944
48 0.99425
49 0.9941
50 0.99395
51 0.995656
52 0.997362
53 0.999069
54 1.00077
55 1.00248
56 1.00006
57 0.997634
58 0.99521
59 0.992787
60 0.990363
61 0.983943
62 1.01229
63 1.07559
64 1.24717
65 1.42843
