# index  number of sampling vertical levels i j
1540 18 1 2372
# k value
1 3.42705
2 3.30796
3 3.02875
4 2.64442
5 2.27197
6 2.09041
9 2.1154
20 2.1169
30 2.10155
40 2.11068
50 2.1075
55 2.12559
60 2.0999
61 2.08628
62 2.14639
63 2.2806
64 2.64442
65 3.02875
# now the complete profile with fillled values
1 3.42705
2 3.30796
3 3.02875
4 2.64442
5 2.27197
6 2.09041
7 2.09874
8 2.10707
9 2.1154
10 2.11554
11 2.11568
12 2.11581
13 2.11595
14 2.11609
15 2.11622
16 2.11636
17 2.1165
18 2.11663
19 2.11677
20 2.1169
21 2.11537
22 2.11383
23 2.1123
24 2.11076
25 2.10923
26 2.10769
27 2.10616
28 2.10462
29 2.10308
30 2.10155
31 2.10246
32 2.10338
33 2.10429
34 2.1052
35 2.10612
36 2.10703
37 2.10794
38 2.10886
39 2.10977
40 2.11068
41 2.11036
42 2.11005
43 2.10973
44 2.10941
45 2.10909
46 2.10877
47 2.10846
48 2.10814
49 2.10782
50 2.1075
51 2.11112
52 2.11474
53 2.11836
54 2.12197
55 2.12559
56 2.12045
57 2.11531
58 2.11018
59 2.10504
60 2.0999
61 2.08628
62 2.14639
63 2.2806
64 2.64442
65 3.02875
