# index  number of sampling vertical levels i j
1121 18 1921 1570
# k value
1 1.89812
2 1.83216
3 1.67751
4 1.46464
5 1.25836
6 1.1578
9 1.17164
20 1.17248
30 1.16397
40 1.16903
50 1.16727
55 1.17729
60 1.16306
61 1.15552
62 1.18881
63 1.26314
64 1.46464
65 1.67751
# now the complete profile with fillled values
1 1.89812
2 1.83216
3 1.67751
4 1.46464
5 1.25836
6 1.1578
7 1.16242
8 1.16703
9 1.17164
10 1.17172
11 1.1718
12 1.17187
13 1.17195
14 1.17202
15 1.1721
16 1.17217
17 1.17225
18 1.17232
19 1.1724
20 1.17248
21 1.17163
22 1.17077
23 1.16992
24 1.16907
25 1.16822
26 1.16737
27 1.16652
28 1.16567
29 1.16482
30 1.16397
31 1.16448
32 1.16498
33 1.16549
34 1.16599
35 1.1665
36 1.16701
37 1.16751
38 1.16802
39 1.16852
40 1.16903
41 1.16885
42 1.16868
43 1.1685
44 1.16833
45 1.16815
46 1.16797
47 1.1678
48 1.16762
49 1.16744
50 1.16727
51 1.16927
52 1.17128
53 1.17328
54 1.17528
55 1.17729
56 1.17444
57 1.17159
58 1.16875
59 1.1659
60 1.16306
61 1.15552
62 1.18881
63 1.26314
64 1.46464
65 1.67751
