# index  number of sampling vertical levels i j
1187 18 3950 1704
# k value
1 5.14607
2 4.96724
3 4.54798
4 3.97087
5 3.41159
6 3.13897
9 3.1765
20 3.17875
30 3.15569
40 3.16941
50 3.16463
55 3.1918
60 3.15322
61 3.13277
62 3.22302
63 3.42456
64 3.97087
65 4.54798
# now the complete profile with fillled values
1 5.14607
2 4.96724
3 4.54798
4 3.97087
5 3.41159
6 3.13897
7 3.15148
8 3.16399
9 3.1765
10 3.1767
11 3.17691
12 3.17711
13 3.17732
14 3.17752
15 3.17773
16 3.17793
17 3.17814
18 3.17834
19 3.17855
20 3.17875
21 3.17645
22 3.17414
23 3.17183
24 3.16953
25 3.16722
26 3.16492
27 3.16261
28 3.1603
29 3.158
30 3.15569
31 3.15706
32 3.15844
33 3.15981
34 3.16118
35 3.16255
36 3.16392
37 3.16529
38 3.16667
39 3.16804
40 3.16941
41 3.16893
42 3.16845
43 3.16798
44 3.1675
45 3.16702
46 3.16654
47 3.16607
48 3.16559
49 3.16511
50 3.16463
51 3.17007
52 3.1755
53 3.18093
54 3.18636
55 3.1918
56 3.18408
57 3.17636
58 3.16865
59 3.16093
60 3.15322
61 3.13277
62 3.22302
63 3.42456
64 3.97087
65 4.54798
