# index  number of sampling vertical levels i j
1583 18 3950 2371
# k value
1 3.38442
2 3.26681
3 2.99107
4 2.61152
5 2.24371
6 2.06441
9 2.08909
20 2.09057
30 2.07541
40 2.08443
50 2.08129
55 2.09915
60 2.07378
61 2.06033
62 2.11969
63 2.25223
64 2.61152
65 2.99107
# now the complete profile with fillled values
1 3.38442
2 3.26681
3 2.99107
4 2.61152
5 2.24371
6 2.06441
7 2.07263
8 2.08086
9 2.08909
10 2.08922
11 2.08936
12 2.08949
13 2.08963
14 2.08976
15 2.0899
16 2.09003
17 2.09017
18 2.0903
19 2.09044
20 2.09057
21 2.08906
22 2.08754
23 2.08602
24 2.08451
25 2.08299
26 2.08147
27 2.07996
28 2.07844
29 2.07692
30 2.07541
31 2.07631
32 2.07721
33 2.07811
34 2.07902
35 2.07992
36 2.08082
37 2.08172
38 2.08262
39 2.08353
40 2.08443
41 2.08411
42 2.0838
43 2.08349
44 2.08317
45 2.08286
46 2.08254
47 2.08223
48 2.08192
49 2.0816
50 2.08129
51 2.08486
52 2.08843
53 2.09201
54 2.09558
55 2.09915
56 2.09408
57 2.089
58 2.08393
59 2.07885
60 2.07378
61 2.06033
62 2.11969
63 2.25223
64 2.61152
65 2.99107
