# index  number of sampling vertical levels i j
762 18 1193 1060
# k value
1 1.86154
2 1.79685
3 1.64518
4 1.43642
5 1.23411
6 1.13549
9 1.14906
20 1.14988
30 1.14154
40 1.1465
50 1.14477
55 1.1546
60 1.14064
61 1.13325
62 1.1659
63 1.2388
64 1.43642
65 1.64518
# now the complete profile with fillled values
1 1.86154
2 1.79685
3 1.64518
4 1.43642
5 1.23411
6 1.13549
7 1.14001
8 1.14454
9 1.14906
10 1.14914
11 1.14921
12 1.14929
13 1.14936
14 1.14944
15 1.14951
16 1.14958
17 1.14966
18 1.14973
19 1.14981
20 1.14988
21 1.14905
22 1.14821
23 1.14738
24 1.14654
25 1.14571
26 1.14488
27 1.14404
28 1.14321
29 1.14237
30 1.14154
31 1.14203
32 1.14253
33 1.14303
34 1.14352
35 1.14402
36 1.14452
37 1.14501
38 1.14551
39 1.146
40 1.1465
41 1.14633
42 1.14615
43 1.14598
44 1.14581
45 1.14564
46 1.14546
47 1.14529
48 1.14512
49 1.14495
50 1.14477
51 1.14674
52 1.1487
53 1.15067
54 1.15263
55 1.1546
56 1.15181
57 1.14902
58 1.14622
59 1.14343
60 1.14064
61 1.13325
62 1.1659
63 1.2388
64 1.43642
65 1.64518
