# index  number of sampling vertical levels i j
743 18 3744 957
# k value
1 0.658833
2 0.635938
3 0.582261
4 0.508376
5 0.436774
6 0.401871
9 0.406676
20 0.406964
30 0.404012
40 0.405768
50 0.405157
55 0.408634
60 0.403695
61 0.401078
62 0.412632
63 0.438434
64 0.508376
65 0.582261
# now the complete profile with fillled values
1 0.658833
2 0.635938
3 0.582261
4 0.508376
5 0.436774
6 0.401871
7 0.403472
8 0.405074
9 0.406676
10 0.406702
11 0.406728
12 0.406754
13 0.40678
14 0.406807
15 0.406833
16 0.406859
17 0.406885
18 0.406912
19 0.406938
20 0.406964
21 0.406669
22 0.406374
23 0.406078
24 0.405783
25 0.405488
26 0.405193
27 0.404898
28 0.404602
29 0.404307
30 0.404012
31 0.404188
32 0.404363
33 0.404539
34 0.404714
35 0.40489
36 0.405066
37 0.405241
38 0.405417
39 0.405592
40 0.405768
41 0.405707
42 0.405646
43 0.405585
44 0.405523
45 0.405462
46 0.405401
47 0.40534
48 0.405279
49 0.405218
50 0.405157
51 0.405852
52 0.406548
53 0.407243
54 0.407939
55 0.408634
56 0.407646
57 0.406658
58 0.405671
59 0.404683
60 0.403695
61 0.401078
62 0.412632
63 0.438434
64 0.508376
65 0.582261
