# index  number of sampling vertical levels i j
325 18 1528 437
# k value
1 0.619609
2 0.598078
3 0.547597
4 0.47811
5 0.410771
6 0.377945
9 0.382464
20 0.382736
30 0.379959
40 0.381611
50 0.381036
55 0.384306
60 0.379661
61 0.3772
62 0.388066
63 0.412332
64 0.47811
65 0.547597
# now the complete profile with fillled values
1 0.619609
2 0.598078
3 0.547597
4 0.47811
5 0.410771
6 0.377945
7 0.379452
8 0.380958
9 0.382464
10 0.382489
11 0.382514
12 0.382538
13 0.382563
14 0.382588
15 0.382612
16 0.382637
17 0.382662
18 0.382686
19 0.382711
20 0.382736
21 0.382458
22 0.38218
23 0.381903
24 0.381625
25 0.381347
26 0.38107
27 0.380792
28 0.380515
29 0.380237
30 0.379959
31 0.380124
32 0.38029
33 0.380455
34 0.38062
35 0.380785
36 0.38095
37 0.381115
38 0.38128
39 0.381446
40 0.381611
41 0.381553
42 0.381496
43 0.381438
44 0.381381
45 0.381323
46 0.381266
47 0.381208
48 0.381151
49 0.381093
50 0.381036
51 0.38169
52 0.382344
53 0.382998
54 0.383652
55 0.384306
56 0.383377
57 0.382448
58 0.381519
59 0.38059
60 0.379661
61 0.3772
62 0.388066
63 0.412332
64 0.47811
65 0.547597
