# index  number of sampling vertical levels i j
229 18 777 259
# k value
1 0.612626
2 0.591337
3 0.541425
4 0.472721
5 0.406142
6 0.373686
9 0.378154
20 0.378422
30 0.375677
40 0.37731
50 0.376742
55 0.379975
60 0.375382
61 0.372949
62 0.383693
63 0.407685
64 0.472721
65 0.541425
# now the complete profile with fillled values
1 0.612626
2 0.591337
3 0.541425
4 0.472721
5 0.406142
6 0.373686
7 0.375175
8 0.376665
9 0.378154
10 0.378178
11 0.378203
12 0.378227
13 0.378251
14 0.378276
15 0.3783
16 0.378325
17 0.378349
18 0.378373
19 0.378398
20 0.378422
21 0.378148
22 0.377873
23 0.377599
24 0.377324
25 0.37705
26 0.376775
27 0.376501
28 0.376226
29 0.375952
30 0.375677
31 0.37584
32 0.376004
33 0.376167
34 0.37633
35 0.376494
36 0.376657
37 0.37682
38 0.376983
39 0.377147
40 0.37731
41 0.377253
42 0.377196
43 0.377139
44 0.377083
45 0.377026
46 0.376969
47 0.376912
48 0.376855
49 0.376798
50 0.376742
51 0.377388
52 0.378035
53 0.378682
54 0.379329
55 0.379975
56 0.379057
57 0.378138
58 0.377219
59 0.376301
60 0.375382
61 0.372949
62 0.383693
63 0.407685
64 0.472721
65 0.541425
