# index  number of sampling vertical levels i j
362 18 839 461
# k value
1 0.624758
2 0.603048
3 0.552147
4 0.482083
5 0.414184
6 0.381086
9 0.385642
20 0.385916
30 0.383117
40 0.384782
50 0.384202
55 0.3875
60 0.382816
61 0.380334
62 0.391291
63 0.415759
64 0.482083
65 0.552147
# now the complete profile with fillled values
1 0.624758
2 0.603048
3 0.552147
4 0.482083
5 0.414184
6 0.381086
7 0.382605
8 0.384124
9 0.385642
10 0.385667
11 0.385692
12 0.385717
13 0.385742
14 0.385767
15 0.385792
16 0.385817
17 0.385841
18 0.385866
19 0.385891
20 0.385916
21 0.385636
22 0.385356
23 0.385076
24 0.384796
25 0.384516
26 0.384236
27 0.383956
28 0.383677
29 0.383397
30 0.383117
31 0.383283
32 0.38345
33 0.383616
34 0.383783
35 0.383949
36 0.384116
37 0.384282
38 0.384449
39 0.384615
40 0.384782
41 0.384724
42 0.384666
43 0.384608
44 0.38455
45 0.384492
46 0.384434
47 0.384376
48 0.384318
49 0.38426
50 0.384202
51 0.384862
52 0.385521
53 0.386181
54 0.38684
55 0.3875
56 0.386563
57 0.385626
58 0.384689
59 0.383753
60 0.382816
61 0.380334
62 0.391291
63 0.415759
64 0.482083
65 0.552147
