# index  number of sampling vertical levels i j
375 18 2124 505
# k value
1 0.627639
2 0.605829
3 0.554693
4 0.484306
5 0.416094
6 0.382844
9 0.387421
20 0.387696
30 0.384883
40 0.386556
50 0.385974
55 0.389287
60 0.384581
61 0.382088
62 0.393096
63 0.417676
64 0.484306
65 0.554693
# now the complete profile with fillled values
1 0.627639
2 0.605829
3 0.554693
4 0.484306
5 0.416094
6 0.382844
7 0.384369
8 0.385895
9 0.387421
10 0.387446
11 0.387471
12 0.387496
13 0.387521
14 0.387546
15 0.387571
16 0.387596
17 0.387621
18 0.387646
19 0.387671
20 0.387696
21 0.387415
22 0.387133
23 0.386852
24 0.386571
25 0.38629
26 0.386008
27 0.385727
28 0.385446
29 0.385165
30 0.384883
31 0.385051
32 0.385218
33 0.385385
34 0.385553
35 0.38572
36 0.385887
37 0.386055
38 0.386222
39 0.386389
40 0.386556
41 0.386498
42 0.38644
43 0.386382
44 0.386323
45 0.386265
46 0.386207
47 0.386149
48 0.38609
49 0.386032
50 0.385974
51 0.386637
52 0.387299
53 0.387962
54 0.388624
55 0.389287
56 0.388346
57 0.387405
58 0.386464
59 0.385522
60 0.384581
61 0.382088
62 0.393096
63 0.417676
64 0.484306
65 0.554693
