# index  number of sampling vertical levels i j
408 18 1025 539
# k value
1 0.629959
2 0.608068
3 0.556744
4 0.486096
5 0.417632
6 0.384259
9 0.388853
20 0.389129
30 0.386306
40 0.387985
50 0.387401
55 0.390726
60 0.386003
61 0.3835
62 0.394548
63 0.41922
64 0.486096
65 0.556744
# now the complete profile with fillled values
1 0.629959
2 0.608068
3 0.556744
4 0.486096
5 0.417632
6 0.384259
7 0.38579
8 0.387321
9 0.388853
10 0.388878
11 0.388903
12 0.388928
13 0.388953
14 0.388978
15 0.389003
16 0.389028
17 0.389054
18 0.389079
19 0.389104
20 0.389129
21 0.388847
22 0.388564
23 0.388282
24 0.388
25 0.387717
26 0.387435
27 0.387153
28 0.386871
29 0.386588
30 0.386306
31 0.386474
32 0.386642
33 0.38681
34 0.386978
35 0.387146
36 0.387313
37 0.387481
38 0.387649
39 0.387817
40 0.387985
41 0.387927
42 0.387868
43 0.38781
44 0.387751
45 0.387693
46 0.387634
47 0.387576
48 0.387517
49 0.387459
50 0.387401
51 0.388066
52 0.388731
53 0.389396
54 0.390061
55 0.390726
56 0.389781
57 0.388837
58 0.387892
59 0.386947
60 0.386003
61 0.3835
62 0.394548
63 0.41922
64 0.486096
65 0.556744
