# index  number of sampling vertical levels i j
1175 18 2960 1643
# k value
1 0.663213
2 0.640166
3 0.586133
4 0.511756
5 0.439678
6 0.404543
9 0.409379
20 0.40967
30 0.406698
40 0.408466
50 0.407851
55 0.411351
60 0.406379
61 0.403744
62 0.415376
63 0.441349
64 0.511756
65 0.586133
# now the complete profile with fillled values
1 0.663213
2 0.640166
3 0.586133
4 0.511756
5 0.439678
6 0.404543
7 0.406155
8 0.407767
9 0.409379
10 0.409406
11 0.409432
12 0.409459
13 0.409485
14 0.409512
15 0.409538
16 0.409564
17 0.409591
18 0.409617
19 0.409644
20 0.40967
21 0.409373
22 0.409076
23 0.408778
24 0.408481
25 0.408184
26 0.407887
27 0.40759
28 0.407293
29 0.406995
30 0.406698
31 0.406875
32 0.407052
33 0.407229
34 0.407405
35 0.407582
36 0.407759
37 0.407936
38 0.408112
39 0.408289
40 0.408466
41 0.408404
42 0.408343
43 0.408281
44 0.40822
45 0.408158
46 0.408097
47 0.408035
48 0.407974
49 0.407912
50 0.407851
51 0.408551
52 0.409251
53 0.409951
54 0.410651
55 0.411351
56 0.410357
57 0.409362
58 0.408368
59 0.407373
60 0.406379
61 0.403744
62 0.415376
63 0.441349
64 0.511756
65 0.586133
