# index  number of sampling vertical levels i j
337 18 2714 424
# k value
1 0.620851
2 0.599276
3 0.548694
4 0.479068
5 0.411594
6 0.378703
9 0.383231
20 0.383503
30 0.380721
40 0.382376
50 0.381799
55 0.385077
60 0.380422
61 0.377956
62 0.388844
63 0.413159
64 0.479068
65 0.548694
# now the complete profile with fillled values
1 0.620851
2 0.599276
3 0.548694
4 0.479068
5 0.411594
6 0.378703
7 0.380212
8 0.381721
9 0.383231
10 0.383255
11 0.38328
12 0.383305
13 0.38333
14 0.383354
15 0.383379
16 0.383404
17 0.383429
18 0.383453
19 0.383478
20 0.383503
21 0.383224
22 0.382946
23 0.382668
24 0.38239
25 0.382112
26 0.381834
27 0.381555
28 0.381277
29 0.380999
30 0.380721
31 0.380886
32 0.381052
33 0.381217
34 0.381383
35 0.381548
36 0.381714
37 0.381879
38 0.382045
39 0.38221
40 0.382376
41 0.382318
42 0.38226
43 0.382203
44 0.382145
45 0.382087
46 0.38203
47 0.381972
48 0.381915
49 0.381857
50 0.381799
51 0.382455
52 0.38311
53 0.383766
54 0.384421
55 0.385077
56 0.384146
57 0.383215
58 0.382284
59 0.381353
60 0.380422
61 0.377956
62 0.388844
63 0.413159
64 0.479068
65 0.548694
