# index  number of sampling vertical levels i j
265 18 53 215
# k value
1 0.949427
2 0.916434
3 0.839082
4 0.732607
5 0.629424
6 0.579125
9 0.586049
20 0.586465
30 0.582211
40 0.584742
50 0.583861
55 0.588872
60 0.581754
61 0.577982
62 0.594633
63 0.631816
64 0.732607
65 0.839082
# now the complete profile with fillled values
1 0.949427
2 0.916434
3 0.839082
4 0.732607
5 0.629424
6 0.579125
7 0.581433
8 0.583741
9 0.586049
10 0.586087
11 0.586125
12 0.586163
13 0.586201
14 0.586239
15 0.586276
16 0.586314
17 0.586352
18 0.58639
19 0.586428
20 0.586465
21 0.58604
22 0.585614
23 0.585189
24 0.584764
25 0.584338
26 0.583913
27 0.583487
28 0.583062
29 0.582637
30 0.582211
31 0.582464
32 0.582717
33 0.58297
34 0.583223
35 0.583476
36 0.583729
37 0.583982
38 0.584236
39 0.584489
40 0.584742
41 0.584654
42 0.584565
43 0.584477
44 0.584389
45 0.584301
46 0.584213
47 0.584125
48 0.584037
49 0.583949
50 0.583861
51 0.584863
52 0.585865
53 0.586868
54 0.58787
55 0.588872
56 0.587448
57 0.586025
58 0.584601
59 0.583178
60 0.581754
61 0.577982
62 0.594633
63 0.631816
64 0.732607
65 0.839082
