# index  number of sampling vertical levels i j
925 18 1 1311
# k value
1 3.33246
2 3.21666
3 2.94515
4 2.57143
5 2.20926
6 2.03272
9 2.05702
20 2.05848
30 2.04355
40 2.05243
50 2.04934
55 2.06693
60 2.04194
61 2.0287
62 2.08715
63 2.21766
64 2.57143
65 2.94515
# now the complete profile with fillled values
1 3.33246
2 3.21666
3 2.94515
4 2.57143
5 2.20926
6 2.03272
7 2.04082
8 2.04892
9 2.05702
10 2.05715
11 2.05728
12 2.05742
13 2.05755
14 2.05768
15 2.05781
16 2.05795
17 2.05808
18 2.05821
19 2.05835
20 2.05848
21 2.05699
22 2.05549
23 2.054
24 2.05251
25 2.05101
26 2.04952
27 2.04803
28 2.04653
29 2.04504
30 2.04355
31 2.04443
32 2.04532
33 2.04621
34 2.0471
35 2.04799
36 2.04888
37 2.04976
38 2.05065
39 2.05154
40 2.05243
41 2.05212
42 2.05181
43 2.0515
44 2.05119
45 2.05088
46 2.05057
47 2.05026
48 2.04995
49 2.04965
50 2.04934
51 2.05285
52 2.05637
53 2.05989
54 2.06341
55 2.06693
56 2.06193
57 2.05693
58 2.05194
59 2.04694
60 2.04194
61 2.0287
62 2.08715
63 2.21766
64 2.57143
65 2.94515
