# index  number of sampling vertical levels i j
704 18 1 916
# k value
1 3.00156
2 2.89725
3 2.65271
4 2.31609
5 1.98989
6 1.83087
9 1.85276
20 1.85408
30 1.84063
40 1.84863
50 1.84584
55 1.86168
60 1.83918
61 1.82726
62 1.8799
63 1.99745
64 2.31609
65 2.65271
# now the complete profile with fillled values
1 3.00156
2 2.89725
3 2.65271
4 2.31609
5 1.98989
6 1.83087
7 1.83817
8 1.84546
9 1.85276
10 1.85288
11 1.853
12 1.85312
13 1.85324
14 1.85336
15 1.85348
16 1.8536
17 1.85372
18 1.85384
19 1.85396
20 1.85408
21 1.85273
22 1.85139
23 1.85004
24 1.8487
25 1.84735
26 1.84601
27 1.84466
28 1.84332
29 1.84197
30 1.84063
31 1.84143
32 1.84223
33 1.84303
34 1.84383
35 1.84463
36 1.84543
37 1.84623
38 1.84703
39 1.84783
40 1.84863
41 1.84835
42 1.84807
43 1.84779
44 1.84751
45 1.84723
46 1.84695
47 1.84668
48 1.8464
49 1.84612
50 1.84584
51 1.84901
52 1.85218
53 1.85535
54 1.85852
55 1.86168
56 1.85718
57 1.85268
58 1.84818
59 1.84368
60 1.83918
61 1.82726
62 1.8799
63 1.99745
64 2.31609
65 2.65271
