# index  number of sampling vertical levels i j
1098 18 3950 1540
# k value
1 3.16098
2 3.05114
3 2.7936
4 2.43911
5 2.09558
6 1.92812
9 1.95117
20 1.95255
30 1.93839
40 1.94681
50 1.94388
55 1.96057
60 1.93687
61 1.92431
62 1.97975
63 2.10354
64 2.43911
65 2.7936
# now the complete profile with fillled values
1 3.16098
2 3.05114
3 2.7936
4 2.43911
5 2.09558
6 1.92812
7 1.9358
8 1.94348
9 1.95117
10 1.95129
11 1.95142
12 1.95155
13 1.95167
14 1.9518
15 1.95192
16 1.95205
17 1.95218
18 1.9523
19 1.95243
20 1.95255
21 1.95114
22 1.94972
23 1.9483
24 1.94689
25 1.94547
26 1.94406
27 1.94264
28 1.94122
29 1.93981
30 1.93839
31 1.93923
32 1.94007
33 1.94092
34 1.94176
35 1.9426
36 1.94344
37 1.94429
38 1.94513
39 1.94597
40 1.94681
41 1.94652
42 1.94623
43 1.94593
44 1.94564
45 1.94535
46 1.94505
47 1.94476
48 1.94447
49 1.94417
50 1.94388
51 1.94722
52 1.95056
53 1.95389
54 1.95723
55 1.96057
56 1.95583
57 1.95109
58 1.94635
59 1.94161
60 1.93687
61 1.92431
62 1.97975
63 2.10354
64 2.43911
65 2.7936
