# index  number of sampling vertical levels i j
246 18 2411 314
# k value
1 0.608597
2 0.587448
3 0.537864
4 0.469612
5 0.40347
6 0.371228
9 0.375667
20 0.375933
30 0.373206
40 0.374828
50 0.374264
55 0.377476
60 0.372913
61 0.370496
62 0.381169
63 0.405004
64 0.469612
65 0.537864
# now the complete profile with fillled values
1 0.608597
2 0.587448
3 0.537864
4 0.469612
5 0.40347
6 0.371228
7 0.372708
8 0.374187
9 0.375667
10 0.375691
11 0.375715
12 0.375739
13 0.375764
14 0.375788
15 0.375812
16 0.375836
17 0.37586
18 0.375885
19 0.375909
20 0.375933
21 0.37566
22 0.375388
23 0.375115
24 0.374842
25 0.37457
26 0.374297
27 0.374024
28 0.373752
29 0.373479
30 0.373206
31 0.373368
32 0.373531
33 0.373693
34 0.373855
35 0.374017
36 0.374179
37 0.374342
38 0.374504
39 0.374666
40 0.374828
41 0.374772
42 0.374715
43 0.374659
44 0.374602
45 0.374546
46 0.374489
47 0.374433
48 0.374377
49 0.37432
50 0.374264
51 0.374906
52 0.375549
53 0.376191
54 0.376834
55 0.377476
56 0.376563
57 0.375651
58 0.374738
59 0.373826
60 0.372913
61 0.370496
62 0.381169
63 0.405004
64 0.469612
65 0.537864
