# index  number of sampling vertical levels i j
1802 18 3833 2687
# k value
1 2.74896
2 2.65343
3 2.42947
4 2.12118
5 1.82243
6 1.67679
9 1.69684
20 1.69805
30 1.68573
40 1.69306
50 1.6905
55 1.70501
60 1.68441
61 1.67349
62 1.7217
63 1.82935
64 2.12118
65 2.42947
# now the complete profile with fillled values
1 2.74896
2 2.65343
3 2.42947
4 2.12118
5 1.82243
6 1.67679
7 1.68348
8 1.69016
9 1.69684
10 1.69695
11 1.69706
12 1.69717
13 1.69728
14 1.69739
15 1.6975
16 1.69761
17 1.69772
18 1.69783
19 1.69794
20 1.69805
21 1.69681
22 1.69558
23 1.69435
24 1.69312
25 1.69189
26 1.69066
27 1.68942
28 1.68819
29 1.68696
30 1.68573
31 1.68646
32 1.68719
33 1.68793
34 1.68866
35 1.68939
36 1.69012
37 1.69086
38 1.69159
39 1.69232
40 1.69306
41 1.6928
42 1.69255
43 1.69229
44 1.69204
45 1.69178
46 1.69153
47 1.69127
48 1.69102
49 1.69076
50 1.6905
51 1.69341
52 1.69631
53 1.69921
54 1.70211
55 1.70501
56 1.70089
57 1.69677
58 1.69265
59 1.68853
60 1.68441
61 1.67349
62 1.7217
63 1.82935
64 2.12118
65 2.42947
