# index  number of sampling vertical levels i j
118 18 2768 108
# k value
1 0.59816
2 0.577374
3 0.52864
4 0.461559
5 0.396551
6 0.364862
9 0.369225
20 0.369487
30 0.366806
40 0.368401
50 0.367846
55 0.371003
60 0.366518
61 0.364142
62 0.374633
63 0.398059
64 0.461559
65 0.52864
# now the complete profile with fillled values
1 0.59816
2 0.577374
3 0.52864
4 0.461559
5 0.396551
6 0.364862
7 0.366316
8 0.36777
9 0.369225
10 0.369248
11 0.369272
12 0.369296
13 0.36932
14 0.369344
15 0.369367
16 0.369391
17 0.369415
18 0.369439
19 0.369463
20 0.369487
21 0.369218
22 0.36895
23 0.368682
24 0.368414
25 0.368146
26 0.367878
27 0.36761
28 0.367342
29 0.367074
30 0.366806
31 0.366966
32 0.367125
33 0.367285
34 0.367444
35 0.367603
36 0.367763
37 0.367922
38 0.368082
39 0.368241
40 0.368401
41 0.368345
42 0.36829
43 0.368234
44 0.368179
45 0.368123
46 0.368068
47 0.368012
48 0.367957
49 0.367901
50 0.367846
51 0.368477
52 0.369108
53 0.36974
54 0.370371
55 0.371003
56 0.370106
57 0.369209
58 0.368312
59 0.367415
60 0.366518
61 0.364142
62 0.374633
63 0.398059
64 0.461559
65 0.52864
