# index  number of sampling vertical levels i j
1886 18 3465 2700
# k value
1 2.11647
2 2.04292
3 1.87049
4 1.63314
5 1.40312
6 1.29099
9 1.30643
20 1.30736
30 1.29787
40 1.30351
50 1.30155
55 1.31272
60 1.29685
61 1.28845
62 1.32556
63 1.40845
64 1.63314
65 1.87049
# now the complete profile with fillled values
1 2.11647
2 2.04292
3 1.87049
4 1.63314
5 1.40312
6 1.29099
7 1.29614
8 1.30128
9 1.30643
10 1.30651
11 1.3066
12 1.30668
13 1.30677
14 1.30685
15 1.30693
16 1.30702
17 1.3071
18 1.30719
19 1.30727
20 1.30736
21 1.30641
22 1.30546
23 1.30451
24 1.30356
25 1.30261
26 1.30167
27 1.30072
28 1.29977
29 1.29882
30 1.29787
31 1.29844
32 1.299
33 1.29956
34 1.30013
35 1.30069
36 1.30126
37 1.30182
38 1.30239
39 1.30295
40 1.30351
41 1.30332
42 1.30312
43 1.30292
44 1.30273
45 1.30253
46 1.30233
47 1.30214
48 1.30194
49 1.30175
50 1.30155
51 1.30378
52 1.30602
53 1.30825
54 1.31049
55 1.31272
56 1.30955
57 1.30637
58 1.3032
59 1.30003
60 1.29685
61 1.28845
62 1.32556
63 1.40845
64 1.63314
65 1.87049
