# index  number of sampling vertical levels i j
1035 18 2131 1444
# k value
1 0.665693
2 0.64256
3 0.588324
4 0.513669
5 0.441322
6 0.406055
9 0.41091
20 0.411202
30 0.408219
40 0.409993
50 0.409376
55 0.412889
60 0.407898
61 0.405254
62 0.416929
63 0.443
64 0.513669
65 0.588324
# now the complete profile with fillled values
1 0.665693
2 0.64256
3 0.588324
4 0.513669
5 0.441322
6 0.406055
7 0.407674
8 0.409292
9 0.41091
10 0.410937
11 0.410963
12 0.41099
13 0.411016
14 0.411043
15 0.411069
16 0.411096
17 0.411122
18 0.411149
19 0.411175
20 0.411202
21 0.410904
22 0.410605
23 0.410307
24 0.410009
25 0.40971
26 0.409412
27 0.409114
28 0.408816
29 0.408517
30 0.408219
31 0.408396
32 0.408574
33 0.408751
34 0.408929
35 0.409106
36 0.409284
37 0.409461
38 0.409638
39 0.409816
40 0.409993
41 0.409931
42 0.40987
43 0.409808
44 0.409746
45 0.409684
46 0.409623
47 0.409561
48 0.409499
49 0.409437
50 0.409376
51 0.410078
52 0.410781
53 0.411484
54 0.412187
55 0.412889
56 0.411891
57 0.410893
58 0.409895
59 0.408897
60 0.407898
61 0.405254
62 0.416929
63 0.443
64 0.513669
65 0.588324
