# index  number of sampling vertical levels i j
788 18 3844 1023
# k value
1 0.663306
2 0.640255
3 0.586214
4 0.511827
5 0.439739
6 0.404599
9 0.409437
20 0.409727
30 0.406755
40 0.408523
50 0.407907
55 0.411409
60 0.406436
61 0.403801
62 0.415434
63 0.441411
64 0.511827
65 0.586214
# now the complete profile with fillled values
1 0.663306
2 0.640255
3 0.586214
4 0.511827
5 0.439739
6 0.404599
7 0.406212
8 0.407824
9 0.409437
10 0.409463
11 0.409489
12 0.409516
13 0.409542
14 0.409569
15 0.409595
16 0.409621
17 0.409648
18 0.409674
19 0.409701
20 0.409727
21 0.40943
22 0.409133
23 0.408835
24 0.408538
25 0.408241
26 0.407944
27 0.407647
28 0.407349
29 0.407052
30 0.406755
31 0.406932
32 0.407108
33 0.407285
34 0.407462
35 0.407639
36 0.407816
37 0.407992
38 0.408169
39 0.408346
40 0.408523
41 0.408461
42 0.4084
43 0.408338
44 0.408277
45 0.408215
46 0.408154
47 0.408092
48 0.40803
49 0.407969
50 0.407907
51 0.408608
52 0.409308
53 0.410008
54 0.410708
55 0.411409
56 0.410414
57 0.409419
58 0.408425
59 0.40743
60 0.406436
61 0.403801
62 0.415434
63 0.441411
64 0.511827
65 0.586214
