# index  number of sampling vertical levels i j
1629 18 52 2483
# k value
1 0.970796
2 0.93706
3 0.857967
4 0.749096
5 0.64359
6 0.59216
9 0.59924
20 0.599665
30 0.595315
40 0.597903
50 0.597002
55 0.602126
60 0.594848
61 0.590991
62 0.608017
63 0.646037
64 0.749096
65 0.857967
# now the complete profile with fillled values
1 0.970796
2 0.93706
3 0.857967
4 0.749096
5 0.64359
6 0.59216
7 0.59452
8 0.59688
9 0.59924
10 0.599279
11 0.599317
12 0.599356
13 0.599395
14 0.599433
15 0.599472
16 0.599511
17 0.599549
18 0.599588
19 0.599627
20 0.599665
21 0.59923
22 0.598795
23 0.59836
24 0.597925
25 0.59749
26 0.597055
27 0.59662
28 0.596185
29 0.59575
30 0.595315
31 0.595574
32 0.595833
33 0.596092
34 0.59635
35 0.596609
36 0.596868
37 0.597127
38 0.597385
39 0.597644
40 0.597903
41 0.597813
42 0.597723
43 0.597633
44 0.597542
45 0.597452
46 0.597362
47 0.597272
48 0.597182
49 0.597092
50 0.597002
51 0.598027
52 0.599052
53 0.600077
54 0.601101
55 0.602126
56 0.600671
57 0.599215
58 0.597759
59 0.596303
60 0.594848
61 0.590991
62 0.608017
63 0.646037
64 0.749096
65 0.857967
