# index  number of sampling vertical levels i j
1891 18 3888 2700
# k value
1 3.21196
2 3.10034
3 2.83866
4 2.47845
5 2.12937
6 1.95921
9 1.98264
20 1.98404
30 1.96965
40 1.97821
50 1.97523
55 1.99219
60 1.96811
61 1.95535
62 2.01168
63 2.13747
64 2.47845
65 2.83866
# now the complete profile with fillled values
1 3.21196
2 3.10034
3 2.83866
4 2.47845
5 2.12937
6 1.95921
7 1.96702
8 1.97483
9 1.98264
10 1.98277
11 1.98289
12 1.98302
13 1.98315
14 1.98328
15 1.9834
16 1.98353
17 1.98366
18 1.98379
19 1.98392
20 1.98404
21 1.9826
22 1.98117
23 1.97973
24 1.97829
25 1.97685
26 1.97541
27 1.97397
28 1.97253
29 1.97109
30 1.96965
31 1.97051
32 1.97136
33 1.97222
34 1.97308
35 1.97393
36 1.97479
37 1.97564
38 1.9765
39 1.97736
40 1.97821
41 1.97791
42 1.97762
43 1.97732
44 1.97702
45 1.97672
46 1.97642
47 1.97613
48 1.97583
49 1.97553
50 1.97523
51 1.97862
52 1.98201
53 1.9854
54 1.9888
55 1.99219
56 1.98737
57 1.98255
58 1.97774
59 1.97292
60 1.96811
61 1.95535
62 2.01168
63 2.13747
64 2.47845
65 2.83866
