# index  number of sampling vertical levels i j
1008 18 3854 1386
# k value
1 0.671053
2 0.647734
3 0.593062
4 0.517805
5 0.444876
6 0.409325
9 0.414219
20 0.414513
30 0.411506
40 0.413295
50 0.412672
55 0.416214
60 0.411183
61 0.408517
62 0.420286
63 0.446567
64 0.517805
65 0.593062
# now the complete profile with fillled values
1 0.671053
2 0.647734
3 0.593062
4 0.517805
5 0.444876
6 0.409325
7 0.410956
8 0.412588
9 0.414219
10 0.414246
11 0.414272
12 0.414299
13 0.414326
14 0.414353
15 0.414379
16 0.414406
17 0.414433
18 0.414459
19 0.414486
20 0.414513
21 0.414212
22 0.413911
23 0.413611
24 0.41331
25 0.413009
26 0.412709
27 0.412408
28 0.412107
29 0.411807
30 0.411506
31 0.411685
32 0.411864
33 0.412043
34 0.412221
35 0.4124
36 0.412579
37 0.412758
38 0.412937
39 0.413116
40 0.413295
41 0.413232
42 0.41317
43 0.413108
44 0.413045
45 0.412983
46 0.412921
47 0.412859
48 0.412796
49 0.412734
50 0.412672
51 0.41338
52 0.414089
53 0.414797
54 0.415506
55 0.416214
56 0.415208
57 0.414202
58 0.413195
59 0.412189
60 0.411183
61 0.408517
62 0.420286
63 0.446567
64 0.517805
65 0.593062
