# index  number of sampling vertical levels i j
1755 18 3603 2568
# k value
1 0.605285
2 0.584251
3 0.534937
4 0.467057
5 0.401275
6 0.369208
9 0.373623
20 0.373888
30 0.371175
40 0.372789
50 0.372227
55 0.375422
60 0.370884
61 0.36848
62 0.379095
63 0.4028
64 0.467057
65 0.534937
# now the complete profile with fillled values
1 0.605285
2 0.584251
3 0.534937
4 0.467057
5 0.401275
6 0.369208
7 0.37068
8 0.372151
9 0.373623
10 0.373647
11 0.373671
12 0.373695
13 0.373719
14 0.373743
15 0.373767
16 0.373791
17 0.373815
18 0.373839
19 0.373864
20 0.373888
21 0.373616
22 0.373345
23 0.373074
24 0.372803
25 0.372532
26 0.37226
27 0.371989
28 0.371718
29 0.371447
30 0.371175
31 0.371337
32 0.371498
33 0.371659
34 0.371821
35 0.371982
36 0.372143
37 0.372305
38 0.372466
39 0.372627
40 0.372789
41 0.372733
42 0.372676
43 0.37262
44 0.372564
45 0.372508
46 0.372452
47 0.372396
48 0.372339
49 0.372283
50 0.372227
51 0.372866
52 0.373505
53 0.374144
54 0.374783
55 0.375422
56 0.374514
57 0.373607
58 0.372699
59 0.371792
60 0.370884
61 0.36848
62 0.379095
63 0.4028
64 0.467057
65 0.534937
