# index  number of sampling vertical levels i j
71 18 2483 66
# k value
1 0.595718
2 0.575017
3 0.526482
4 0.459674
5 0.394932
6 0.363372
9 0.367717
20 0.367978
30 0.365309
40 0.366896
50 0.366344
55 0.369488
60 0.365022
61 0.362655
62 0.373103
63 0.396433
64 0.459674
65 0.526482
# now the complete profile with fillled values
1 0.595718
2 0.575017
3 0.526482
4 0.459674
5 0.394932
6 0.363372
7 0.364821
8 0.366269
9 0.367717
10 0.367741
11 0.367764
12 0.367788
13 0.367812
14 0.367836
15 0.367859
16 0.367883
17 0.367907
18 0.36793
19 0.367954
20 0.367978
21 0.367711
22 0.367444
23 0.367177
24 0.36691
25 0.366643
26 0.366376
27 0.366109
28 0.365842
29 0.365575
30 0.365309
31 0.365467
32 0.365626
33 0.365785
34 0.365944
35 0.366102
36 0.366261
37 0.36642
38 0.366579
39 0.366738
40 0.366896
41 0.366841
42 0.366786
43 0.366731
44 0.366675
45 0.36662
46 0.366565
47 0.366509
48 0.366454
49 0.366399
50 0.366344
51 0.366972
52 0.367601
53 0.36823
54 0.368859
55 0.369488
56 0.368595
57 0.367702
58 0.366808
59 0.365915
60 0.365022
61 0.362655
62 0.373103
63 0.396433
64 0.459674
65 0.526482
