# index  number of sampling vertical levels i j
1584 18 1 2441
# k value
1 1.52936
2 1.47621
3 1.35161
4 1.1801
5 1.01389
6 0.932867
9 0.944021
20 0.944691
30 0.937838
40 0.941914
50 0.940495
55 0.948568
60 0.937101
61 0.931026
62 0.957848
63 1.01774
64 1.1801
65 1.35161
# now the complete profile with fillled values
1 1.52936
2 1.47621
3 1.35161
4 1.1801
5 1.01389
6 0.932867
7 0.936585
8 0.940303
9 0.944021
10 0.944082
11 0.944143
12 0.944204
13 0.944264
14 0.944325
15 0.944386
16 0.944447
17 0.944508
18 0.944569
19 0.94463
20 0.944691
21 0.944005
22 0.94332
23 0.942635
24 0.94195
25 0.941264
26 0.940579
27 0.939894
28 0.939208
29 0.938523
30 0.937838
31 0.938245
32 0.938653
33 0.939061
34 0.939468
35 0.939876
36 0.940284
37 0.940691
38 0.941099
39 0.941507
40 0.941914
41 0.941772
42 0.94163
43 0.941488
44 0.941347
45 0.941205
46 0.941063
47 0.940921
48 0.940779
49 0.940637
50 0.940495
51 0.94211
52 0.943724
53 0.945339
54 0.946953
55 0.948568
56 0.946274
57 0.943981
58 0.941688
59 0.939395
60 0.937101
61 0.931026
62 0.957848
63 1.01774
64 1.1801
65 1.35161
