# index  number of sampling vertical levels i j
1224 18 3456 1726
# k value
1 0.658153
2 0.635282
3 0.581661
4 0.507851
5 0.436324
6 0.401456
9 0.406256
20 0.406544
30 0.403595
40 0.40535
50 0.404739
55 0.408213
60 0.403278
61 0.400664
62 0.412207
63 0.437982
64 0.507851
65 0.581661
# now the complete profile with fillled values
1 0.658153
2 0.635282
3 0.581661
4 0.507851
5 0.436324
6 0.401456
7 0.403056
8 0.404656
9 0.406256
10 0.406282
11 0.406309
12 0.406335
13 0.406361
14 0.406387
15 0.406413
16 0.40644
17 0.406466
18 0.406492
19 0.406518
20 0.406544
21 0.40625
22 0.405955
23 0.40566
24 0.405365
25 0.40507
26 0.404775
27 0.40448
28 0.404185
29 0.40389
30 0.403595
31 0.403771
32 0.403946
33 0.404122
34 0.404297
35 0.404472
36 0.404648
37 0.404823
38 0.404999
39 0.405174
40 0.40535
41 0.405289
42 0.405227
43 0.405166
44 0.405105
45 0.405044
46 0.404983
47 0.404922
48 0.404861
49 0.4048
50 0.404739
51 0.405434
52 0.406128
53 0.406823
54 0.407518
55 0.408213
56 0.407226
57 0.406239
58 0.405252
59 0.404265
60 0.403278
61 0.400664
62 0.412207
63 0.437982
64 0.507851
65 0.581661
