# index  number of sampling vertical levels i j
1781 18 1926 2499
# k value
1 0.596443
2 0.575716
3 0.527123
4 0.460234
5 0.395413
6 0.363815
9 0.368164
20 0.368426
30 0.365753
40 0.367343
50 0.366789
55 0.369938
60 0.365466
61 0.363097
62 0.373557
63 0.396916
64 0.460234
65 0.527123
# now the complete profile with fillled values
1 0.596443
2 0.575716
3 0.527123
4 0.460234
5 0.395413
6 0.363815
7 0.365264
8 0.366714
9 0.368164
10 0.368188
11 0.368212
12 0.368236
13 0.368259
14 0.368283
15 0.368307
16 0.368331
17 0.368354
18 0.368378
19 0.368402
20 0.368426
21 0.368158
22 0.367891
23 0.367624
24 0.367357
25 0.367089
26 0.366822
27 0.366555
28 0.366288
29 0.36602
30 0.365753
31 0.365912
32 0.366071
33 0.36623
34 0.366389
35 0.366548
36 0.366707
37 0.366866
38 0.367025
39 0.367184
40 0.367343
41 0.367287
42 0.367232
43 0.367177
44 0.367121
45 0.367066
46 0.367011
47 0.366955
48 0.3669
49 0.366845
50 0.366789
51 0.367419
52 0.368049
53 0.368678
54 0.369308
55 0.369938
56 0.369043
57 0.368149
58 0.367255
59 0.36636
60 0.365466
61 0.363097
62 0.373557
63 0.396916
64 0.460234
65 0.527123
