# index  number of sampling vertical levels i j
1653 18 2318 2321
# k value
1 0.615065
2 0.593691
3 0.543581
4 0.474603
5 0.407758
6 0.375174
9 0.379659
20 0.379929
30 0.377173
40 0.378812
50 0.378241
55 0.381488
60 0.376877
61 0.374433
62 0.38522
63 0.409308
64 0.474603
65 0.543581
# now the complete profile with fillled values
1 0.615065
2 0.593691
3 0.543581
4 0.474603
5 0.407758
6 0.375174
7 0.376669
8 0.378164
9 0.379659
10 0.379684
11 0.379708
12 0.379733
13 0.379757
14 0.379782
15 0.379806
16 0.379831
17 0.379855
18 0.37988
19 0.379904
20 0.379929
21 0.379653
22 0.379377
23 0.379102
24 0.378826
25 0.378551
26 0.378275
27 0.377999
28 0.377724
29 0.377448
30 0.377173
31 0.377337
32 0.377501
33 0.377664
34 0.377828
35 0.377992
36 0.378156
37 0.37832
38 0.378484
39 0.378648
40 0.378812
41 0.378755
42 0.378698
43 0.378641
44 0.378584
45 0.378527
46 0.37847
47 0.378413
48 0.378355
49 0.378298
50 0.378241
51 0.378891
52 0.37954
53 0.380189
54 0.380839
55 0.381488
56 0.380566
57 0.379643
58 0.378721
59 0.377799
60 0.376877
61 0.374433
62 0.38522
63 0.409308
64 0.474603
65 0.543581
