# index  number of sampling vertical levels i j
1595 18 944 2294
# k value
1 0.617351
2 0.595898
3 0.545601
4 0.476367
5 0.409274
6 0.376568
9 0.38107
20 0.381341
30 0.378574
40 0.38022
50 0.379647
55 0.382905
60 0.378277
61 0.375825
62 0.386652
63 0.410829
64 0.476367
65 0.545601
# now the complete profile with fillled values
1 0.617351
2 0.595898
3 0.545601
4 0.476367
5 0.409274
6 0.376568
7 0.378069
8 0.379569
9 0.38107
10 0.381095
11 0.381119
12 0.381144
13 0.381168
14 0.381193
15 0.381218
16 0.381242
17 0.381267
18 0.381291
19 0.381316
20 0.381341
21 0.381064
22 0.380787
23 0.380511
24 0.380234
25 0.379957
26 0.379681
27 0.379404
28 0.379128
29 0.378851
30 0.378574
31 0.378739
32 0.378903
33 0.379068
34 0.379232
35 0.379397
36 0.379562
37 0.379726
38 0.379891
39 0.380055
40 0.38022
41 0.380162
42 0.380105
43 0.380048
44 0.379991
45 0.379933
46 0.379876
47 0.379819
48 0.379761
49 0.379704
50 0.379647
51 0.380299
52 0.38095
53 0.381602
54 0.382254
55 0.382905
56 0.38198
57 0.381054
58 0.380128
59 0.379203
60 0.378277
61 0.375825
62 0.386652
63 0.410829
64 0.476367
65 0.545601
