# index  number of sampling vertical levels i j
255 18 3262 249
# k value
1 0.6125
2 0.591216
3 0.541314
4 0.472624
5 0.406058
6 0.373609
9 0.378076
20 0.378344
30 0.3756
40 0.377232
50 0.376664
55 0.379897
60 0.375305
61 0.372872
62 0.383614
63 0.407601
64 0.472624
65 0.541314
# now the complete profile with fillled values
1 0.6125
2 0.591216
3 0.541314
4 0.472624
5 0.406058
6 0.373609
7 0.375098
8 0.376587
9 0.378076
10 0.3781
11 0.378125
12 0.378149
13 0.378174
14 0.378198
15 0.378222
16 0.378247
17 0.378271
18 0.378296
19 0.37832
20 0.378344
21 0.37807
22 0.377795
23 0.377521
24 0.377247
25 0.376972
26 0.376698
27 0.376423
28 0.376149
29 0.375874
30 0.3756
31 0.375763
32 0.375926
33 0.37609
34 0.376253
35 0.376416
36 0.376579
37 0.376743
38 0.376906
39 0.377069
40 0.377232
41 0.377176
42 0.377119
43 0.377062
44 0.377005
45 0.376948
46 0.376891
47 0.376835
48 0.376778
49 0.376721
50 0.376664
51 0.377311
52 0.377957
53 0.378604
54 0.37925
55 0.379897
56 0.378979
57 0.37806
58 0.377142
59 0.376223
60 0.375305
61 0.372872
62 0.383614
63 0.407601
64 0.472624
65 0.541314
