# index  number of sampling vertical levels i j
1512 18 1421 2141
# k value
1 0.631396
2 0.609455
3 0.558014
4 0.487205
5 0.418585
6 0.385135
9 0.38974
20 0.390017
30 0.387187
40 0.38887
50 0.388284
55 0.391617
60 0.386883
61 0.384375
62 0.395449
63 0.420176
64 0.487205
65 0.558014
# now the complete profile with fillled values
1 0.631396
2 0.609455
3 0.558014
4 0.487205
5 0.418585
6 0.385135
7 0.38667
8 0.388205
9 0.38974
10 0.389765
11 0.38979
12 0.389815
13 0.389841
14 0.389866
15 0.389891
16 0.389916
17 0.389941
18 0.389966
19 0.389991
20 0.390017
21 0.389734
22 0.389451
23 0.389168
24 0.388885
25 0.388602
26 0.388319
27 0.388036
28 0.387753
29 0.38747
30 0.387187
31 0.387356
32 0.387524
33 0.387692
34 0.38786
35 0.388029
36 0.388197
37 0.388365
38 0.388534
39 0.388702
40 0.38887
41 0.388812
42 0.388753
43 0.388694
44 0.388636
45 0.388577
46 0.388519
47 0.38846
48 0.388402
49 0.388343
50 0.388284
51 0.388951
52 0.389617
53 0.390284
54 0.390951
55 0.391617
56 0.39067
57 0.389724
58 0.388777
59 0.38783
60 0.386883
61 0.384375
62 0.395449
63 0.420176
64 0.487205
65 0.558014
