# index  number of sampling vertical levels i j
139 18 625 108
# k value
1 0.605408
2 0.58437
3 0.535046
4 0.467152
5 0.401356
6 0.369283
9 0.373698
20 0.373963
30 0.371251
40 0.372864
50 0.372303
55 0.375498
60 0.370959
61 0.368554
62 0.379172
63 0.402882
64 0.467152
65 0.535046
# now the complete profile with fillled values
1 0.605408
2 0.58437
3 0.535046
4 0.467152
5 0.401356
6 0.369283
7 0.370755
8 0.372227
9 0.373698
10 0.373722
11 0.373747
12 0.373771
13 0.373795
14 0.373819
15 0.373843
16 0.373867
17 0.373891
18 0.373915
19 0.373939
20 0.373963
21 0.373692
22 0.373421
23 0.37315
24 0.372878
25 0.372607
26 0.372336
27 0.372065
28 0.371793
29 0.371522
30 0.371251
31 0.371412
32 0.371573
33 0.371735
34 0.371896
35 0.372058
36 0.372219
37 0.37238
38 0.372542
39 0.372703
40 0.372864
41 0.372808
42 0.372752
43 0.372696
44 0.37264
45 0.372584
46 0.372527
47 0.372471
48 0.372415
49 0.372359
50 0.372303
51 0.372942
52 0.373581
53 0.37422
54 0.374859
55 0.375498
56 0.37459
57 0.373683
58 0.372775
59 0.371867
60 0.370959
61 0.368554
62 0.379172
63 0.402882
64 0.467152
65 0.535046
