# index  number of sampling vertical levels i j
557 18 2740 740
# k value
1 0.646799
2 0.624322
3 0.571626
4 0.49909
5 0.428796
6 0.39453
9 0.399248
20 0.399531
30 0.396633
40 0.398357
50 0.397756
55 0.40117
60 0.396321
61 0.393752
62 0.405095
63 0.430426
64 0.49909
65 0.571626
# now the complete profile with fillled values
1 0.646799
2 0.624322
3 0.571626
4 0.49909
5 0.428796
6 0.39453
7 0.396103
8 0.397675
9 0.399248
10 0.399273
11 0.399299
12 0.399325
13 0.399351
14 0.399376
15 0.399402
16 0.399428
17 0.399454
18 0.399479
19 0.399505
20 0.399531
21 0.399241
22 0.398951
23 0.398661
24 0.398372
25 0.398082
26 0.397792
27 0.397502
28 0.397212
29 0.396922
30 0.396633
31 0.396805
32 0.396977
33 0.39715
34 0.397322
35 0.397495
36 0.397667
37 0.397839
38 0.398012
39 0.398184
40 0.398357
41 0.398297
42 0.398237
43 0.398177
44 0.398116
45 0.398056
46 0.397996
47 0.397936
48 0.397876
49 0.397816
50 0.397756
51 0.398439
52 0.399122
53 0.399805
54 0.400488
55 0.40117
56 0.400201
57 0.399231
58 0.398261
59 0.397291
60 0.396321
61 0.393752
62 0.405095
63 0.430426
64 0.49909
65 0.571626
